EmployeeID,FirstName,LastName,Age,Gender,MaritalStatus,Department,JobRole,MonthlyIncome,EducationLevel,HireDate,EmploymentStatus,ManagerID,BusinessTravel,OverTime
1112,Emp1112,LN1112,21,Nonbinary,Divorced,R&D,Lab Technician,13003,High School,2005-06-11,Active,28.0,Travel_Rarely,Yes
1113,Emp1113,LN1113,47,Male,Married,Sales,Sales Representative,6769,PhD,2021-05-04,Leave of Absence,82.0,Travel_Rarely,No
1114,Emp1114,LN1114,39,Nonbinary,Married,R&D,Research Scientist,17514,Associate's,2011-09-29,Active,145.0,Non-Travel,Yes
1115,Emp1115,LN1115,50,Nonbinary,Divorced,Finance,Financial Analyst,15768,Bachelor's,2006-05-05,Leave of Absence,94.0,Travel_Rarely,Yes
1116,Emp1116,LN1116,24,Nonbinary,Divorced,Sales,Sales Representative,7645,Associate's,2014-11-20,Leave of Absence,63.0,Travel_Rarely,Yes
1117,Emp1117,LN1117,24,Male,Divorced,Engineering,DevOps Engineer,16328,Bachelor's,2007-03-30,Active,96.0,Travel_Frequently,Yes
1118,Emp1118,LN1118,22,Female,Married,R&D,Research Scientist,13392,Bachelor's,2007-03-29,Terminated,18.0,Non-Travel,No
1119,Emp1119,LN1119,34,Male,Single,Operations,Logistics Coordinator,11403,Associate's,2013-01-20,Active,116.0,Travel_Rarely,Yes
1120,Emp1120,LN1120,21,Male,Divorced,Marketing,Brand Manager,13705,PhD,2005-02-13,Active,16.0,Non-Travel,No
1121,Emp1121,LN1121,53,Male,Divorced,Operations,Operations Analyst,18816,Bachelor's,2016-12-16,Leave of Absence,84.0,Non-Travel,Yes
1122,Emp1122,LN1122,22,Male,Married,Customer Success,Support Associate,6492,Associate's,2010-12-24,Active,128.0,Travel_Rarely,Yes
1123,Emp1123,LN1123,44,Female,Divorced,Human Resources,Recruiter,3297,PhD,2015-07-19,Terminated,25.0,Travel_Frequently,Yes
1124,Emp1124,LN1124,23,Female,Single,IT,Systems Admin,3193,Bachelor's,2011-04-24,Terminated,33.0,Non-Travel,Yes
1125,Emp1125,LN1125,60,Male,Married,Operations,Operations Analyst,7503,Master's,2010-11-17,Leave of Absence,100.0,Non-Travel,No
1126,Emp1126,LN1126,47,Nonbinary,Single,Engineering,Software Engineer,18568,High School,2022-09-02,Leave of Absence,44.0,Travel_Rarely,No
1127,Emp1127,LN1127,49,Male,Single,Sales,Sales Executive,3593,Associate's,2011-10-21,Leave of Absence,52.0,Non-Travel,No
1128,Emp1128,LN1128,33,Nonbinary,Divorced,Customer Success,Customer Success Manager,3989,Bachelor's,2014-08-19,Leave of Absence,28.0,Travel_Rarely,Yes
1129,Emp1129,LN1129,46,Female,Single,Engineering,Software Engineer,15769,Master's,2022-04-02,Active,67.0,Travel_Rarely,Yes
1130,Emp1130,LN1130,20,Female,Single,Customer Success,Support Associate,10466,Bachelor's,2009-12-14,Leave of Absence,20.0,Travel_Rarely,No
1131,Emp1131,LN1131,56,Male,Single,Human Resources,HR Manager,4745,Associate's,2018-03-01,Active,46.0,Non-Travel,No
1132,Emp1132,LN1132,52,Nonbinary,Divorced,Engineering,Data Engineer,3559,Master's,2006-06-05,Terminated,17.0,Travel_Rarely,No
1133,Emp1133,LN1133,55,Nonbinary,Married,Engineering,Data Engineer,11218,PhD,2017-12-02,Terminated,55.0,Travel_Frequently,Yes
1134,Emp1134,LN1134,48,Nonbinary,Single,Engineering,Data Engineer,15921,Bachelor's,2007-03-24,Terminated,55.0,Travel_Frequently,Yes
1135,Emp1135,LN1135,33,Female,Divorced,Customer Success,Customer Success Manager,11773,Bachelor's,2018-05-16,Terminated,54.0,Non-Travel,No
1136,Emp1136,LN1136,45,Male,Divorced,IT,Network Engineer,13516,PhD,2017-01-02,Terminated,102.0,Travel_Rarely,Yes
1137,Emp1137,LN1137,41,Female,Single,Engineering,DevOps Engineer,3322,High School,2008-08-23,Terminated,70.0,Non-Travel,Yes
1138,Emp1138,LN1138,26,Male,Divorced,Human Resources,Recruiter,7713,Master's,2007-01-27,Terminated,86.0,Travel_Rarely,No
1139,Emp1139,LN1139,35,Female,Married,Human Resources,HR Specialist,9610,Bachelor's,2010-06-26,Leave of Absence,15.0,Travel_Frequently,Yes
1140,Emp1140,LN1140,39,Female,Single,Sales,Sales Representative,13652,Bachelor's,2018-07-20,Active,83.0,Travel_Rarely,No
1141,Emp1141,LN1141,50,Female,Single,Marketing,SEO Specialist,19917,Associate's,2018-04-13,Leave of Absence,117.0,Travel_Rarely,No
1142,Emp1142,LN1142,58,Nonbinary,Married,Human Resources,HR Specialist,4466,Bachelor's,2014-09-28,Active,77.0,Travel_Frequently,No
1143,Emp1143,LN1143,36,Nonbinary,Divorced,Engineering,Software Engineer,7087,Associate's,2016-08-07,Leave of Absence,106.0,Travel_Frequently,No
1144,Emp1144,LN1144,37,Nonbinary,Married,Marketing,Marketing Analyst,16827,PhD,2012-12-20,Leave of Absence,84.0,Travel_Rarely,No
1145,Emp1145,LN1145,60,Male,Single,R&D,Lab Technician,9017,Bachelor's,2017-03-09,Leave of Absence,136.0,Travel_Frequently,No
1146,Emp1146,LN1146,54,Female,Married,Customer Success,Support Associate,15987,Bachelor's,2014-10-12,Active,109.0,Travel_Rarely,Yes
1147,Emp1147,LN1147,56,Male,Married,Marketing,SEO Specialist,16732,Associate's,2022-02-11,Leave of Absence,141.0,Non-Travel,No
1148,Emp1148,LN1148,33,Female,Single,Operations,Operations Analyst,11592,PhD,2016-12-12,Terminated,42.0,Travel_Rarely,No
1149,Emp1149,LN1149,20,Male,Divorced,Sales,Sales Representative,11838,Bachelor's,2010-11-21,Active,67.0,Travel_Rarely,No
1150,Emp1150,LN1150,48,Female,Married,Operations,Logistics Coordinator,6203,Associate's,2017-11-21,Leave of Absence,24.0,Travel_Rarely,No
1151,Emp1151,LN1151,48,Female,Married,Engineering,Software Engineer,6994,Bachelor's,2017-01-11,Leave of Absence,10.0,Non-Travel,No
1152,Emp1152,LN1152,57,Nonbinary,Divorced,Human Resources,HR Manager,13941,Associate's,2007-11-11,Active,106.0,Travel_Frequently,No
1153,Emp1153,LN1153,57,Female,Married,Operations,Operations Analyst,5628,High School,2011-05-13,Leave of Absence,45.0,Travel_Rarely,No
1154,Emp1154,LN1154,43,Nonbinary,Single,Human Resources,Recruiter,8938,High School,2006-07-12,Terminated,7.0,Travel_Frequently,Yes
1155,Emp1155,LN1155,46,Nonbinary,Married,Engineering,Data Engineer,12390,Associate's,2021-11-20,Terminated,55.0,Non-Travel,No
1156,Emp1156,LN1156,39,Male,Divorced,Sales,Account Manager,18887,PhD,2010-06-15,Active,136.0,Travel_Rarely,Yes
1157,Emp1157,LN1157,34,Female,Married,Finance,Financial Analyst,10686,Bachelor's,2011-08-14,Active,34.0,Non-Travel,Yes
1158,Emp1158,LN1158,55,Nonbinary,Single,Engineering,Data Engineer,13797,High School,2016-07-23,Leave of Absence,81.0,Travel_Rarely,Yes
1159,Emp1159,LN1159,22,Nonbinary,Married,Operations,Logistics Coordinator,11915,High School,2020-03-21,Terminated,127.0,Travel_Frequently,Yes
1160,Emp1160,LN1160,33,Male,Single,IT,IT Support,4613,Bachelor's,2019-08-06,Leave of Absence,74.0,Non-Travel,No
1161,Emp1161,LN1161,40,Female,Married,Operations,Operations Analyst,5079,PhD,2017-08-03,Active,103.0,Travel_Frequently,No
1162,Emp1162,LN1162,38,Nonbinary,Single,Customer Success,Customer Success Manager,6972,High School,2015-12-25,Terminated,128.0,Travel_Frequently,Yes
1163,Emp1163,LN1163,29,Nonbinary,Single,Marketing,Marketing Analyst,6592,High School,2020-11-25,Terminated,132.0,Non-Travel,No
1164,Emp1164,LN1164,29,Female,Divorced,Customer Success,Customer Success Manager,5164,High School,2022-06-05,Active,90.0,Non-Travel,Yes
1165,Emp1165,LN1165,52,Female,Divorced,Engineering,Data Engineer,10363,Bachelor's,2014-05-05,Active,59.0,Non-Travel,No
1166,Emp1166,LN1166,28,Nonbinary,Divorced,R&D,Lab Technician,9536,Master's,2011-02-03,Active,15.0,Travel_Frequently,Yes
1167,Emp1167,LN1167,58,Female,Divorced,R&D,Principal Researcher,13063,PhD,2012-11-28,Active,1.0,Non-Travel,Yes
1168,Emp1168,LN1168,32,Female,Single,Finance,Finance Manager,8857,PhD,2010-12-22,Leave of Absence,18.0,Non-Travel,Yes
1169,Emp1169,LN1169,38,Female,Divorced,Finance,Accountant,7585,Bachelor's,2020-11-22,Leave of Absence,131.0,Non-Travel,No
1170,Emp1170,LN1170,31,Nonbinary,Single,Operations,Operations Analyst,3631,High School,2019-12-20,Leave of Absence,3.0,Travel_Frequently,No
1171,Emp1171,LN1171,23,Male,Married,Human Resources,Recruiter,9372,Associate's,2016-10-24,Leave of Absence,143.0,Travel_Rarely,Yes
1172,Emp1172,LN1172,34,Male,Married,Engineering,Software Engineer,4753,Master's,2011-11-26,Active,97.0,Travel_Rarely,No
1173,Emp1173,LN1173,21,Nonbinary,Divorced,Marketing,Marketing Analyst,14659,Master's,2018-06-08,Active,46.0,Travel_Rarely,Yes
1174,Emp1174,LN1174,39,Nonbinary,Single,Finance,Finance Manager,18644,Bachelor's,2013-01-18,Active,102.0,Non-Travel,No
1175,Emp1175,LN1175,53,Nonbinary,Married,Marketing,Brand Manager,14608,Bachelor's,2009-04-16,Terminated,66.0,Travel_Rarely,No
1176,Emp1176,LN1176,28,Female,Divorced,Finance,Finance Manager,9924,PhD,2014-01-14,Terminated,63.0,Non-Travel,Yes
1177,Emp1177,LN1177,41,Female,Single,Engineering,DevOps Engineer,10908,Associate's,2015-04-16,Terminated,42.0,Travel_Frequently,Yes
1178,Emp1178,LN1178,41,Female,Single,Marketing,SEO Specialist,16971,PhD,2005-05-31,Terminated,1.0,Travel_Frequently,Yes
1179,Emp1179,LN1179,33,Male,Single,Finance,Financial Analyst,11608,High School,2014-05-31,Active,104.0,Travel_Rarely,No
1180,Emp1180,LN1180,47,Female,Married,Marketing,Marketing Analyst,11559,High School,2021-10-06,Terminated,88.0,Travel_Frequently,No
1181,Emp1181,LN1181,31,Male,Single,Marketing,SEO Specialist,9050,Associate's,2012-10-06,Active,40.0,Travel_Rarely,No
1182,Emp1182,LN1182,42,Nonbinary,Married,Engineering,DevOps Engineer,19537,Bachelor's,2022-04-04,Leave of Absence,67.0,Travel_Frequently,Yes
1183,Emp1183,LN1183,54,Male,Married,Finance,Finance Manager,19124,Bachelor's,2022-11-26,Leave of Absence,147.0,Travel_Frequently,No
1184,Emp1184,LN1184,48,Nonbinary,Married,Human Resources,HR Manager,18744,High School,2022-10-28,Terminated,136.0,Travel_Rarely,No
1185,Emp1185,LN1185,41,Male,Married,Engineering,Data Engineer,13634,Bachelor's,2010-04-14,Leave of Absence,135.0,Non-Travel,Yes
1186,Emp1186,LN1186,49,Male,Divorced,Operations,Operations Analyst,4928,High School,2006-11-21,Terminated,45.0,Non-Travel,Yes
1187,Emp1187,LN1187,26,Female,Married,R&D,Lab Technician,6874,Associate's,2011-01-30,Terminated,52.0,Non-Travel,No
1188,Emp1188,LN1188,46,Male,Married,Operations,Logistics Coordinator,6387,Master's,2008-04-03,Terminated,115.0,Travel_Frequently,No
1189,Emp1189,LN1189,55,Male,Married,Finance,Financial Analyst,5413,Associate's,2012-01-25,Active,107.0,Non-Travel,Yes
1190,Emp1190,LN1190,56,Female,Divorced,Engineering,DevOps Engineer,18566,Bachelor's,2014-06-06,Leave of Absence,45.0,Travel_Rarely,Yes
1191,Emp1191,LN1191,47,Nonbinary,Divorced,Human Resources,Recruiter,15493,Bachelor's,2014-01-06,Active,103.0,Travel_Frequently,Yes
1192,Emp1192,LN1192,53,Female,Single,Finance,Financial Analyst,10309,Associate's,2013-08-14,Active,62.0,Travel_Rarely,No
1193,Emp1193,LN1193,60,Nonbinary,Married,IT,Systems Admin,3927,Associate's,2019-10-24,Active,97.0,Travel_Rarely,No
1194,Emp1194,LN1194,27,Nonbinary,Single,Engineering,Data Engineer,18951,High School,2019-06-25,Terminated,54.0,Travel_Frequently,Yes
1195,Emp1195,LN1195,58,Female,Divorced,R&D,Lab Technician,13884,Bachelor's,2022-08-03,Active,113.0,Travel_Rarely,Yes
1196,Emp1196,LN1196,34,Female,Married,IT,Network Engineer,17092,PhD,2011-12-08,Terminated,128.0,Non-Travel,Yes
1197,Emp1197,LN1197,27,Male,Single,R&D,Research Scientist,15139,High School,2007-03-10,Leave of Absence,5.0,Non-Travel,No
1198,Emp1198,LN1198,49,Nonbinary,Divorced,Operations,Logistics Coordinator,19286,Associate's,2022-06-27,Terminated,40.0,Travel_Frequently,No
1199,Emp1199,LN1199,36,Nonbinary,Divorced,Operations,Logistics Coordinator,13204,Associate's,2017-06-09,Terminated,31.0,Non-Travel,Yes
1200,Emp1200,LN1200,41,Nonbinary,Married,Operations,Logistics Coordinator,3324,Associate's,2017-11-18,Leave of Absence,43.0,Travel_Frequently,No
1201,Emp1201,LN1201,56,Nonbinary,Married,Operations,Operations Analyst,11929,PhD,2021-06-20,Terminated,114.0,Travel_Rarely,No
1202,Emp1202,LN1202,23,Male,Married,Human Resources,HR Specialist,16460,Associate's,2013-05-11,Leave of Absence,83.0,Travel_Frequently,No
1203,Emp1203,LN1203,58,Nonbinary,Divorced,Marketing,SEO Specialist,17865,PhD,2007-08-06,Leave of Absence,46.0,Travel_Frequently,Yes
1204,Emp1204,LN1204,54,Nonbinary,Married,Marketing,SEO Specialist,18276,PhD,2013-11-01,Terminated,117.0,Travel_Frequently,No
1205,Emp1205,LN1205,28,Female,Married,Sales,Sales Representative,11132,Bachelor's,2009-12-29,Active,19.0,Travel_Rarely,Yes
1206,Emp1206,LN1206,53,Male,Single,Customer Success,Support Associate,18000,Bachelor's,2005-05-27,Terminated,139.0,Non-Travel,Yes
1207,Emp1207,LN1207,47,Male,Single,R&D,Lab Technician,14231,PhD,2015-01-07,Leave of Absence,143.0,Travel_Frequently,Yes
1208,Emp1208,LN1208,53,Male,Divorced,R&D,Lab Technician,16058,Associate's,2012-12-13,Terminated,9.0,Non-Travel,No
1209,Emp1209,LN1209,42,Nonbinary,Single,R&D,Lab Technician,3721,Associate's,2013-08-12,Leave of Absence,77.0,Travel_Frequently,No
1210,Emp1210,LN1210,49,Nonbinary,Divorced,Customer Success,Support Associate,18645,High School,2018-04-05,Active,57.0,Travel_Rarely,Yes
1211,Emp1211,LN1211,39,Male,Married,Marketing,SEO Specialist,14105,Associate's,2019-09-24,Active,20.0,Travel_Rarely,No
1212,Emp1212,LN1212,53,Nonbinary,Married,R&D,Principal Researcher,12998,Bachelor's,2008-05-23,Terminated,140.0,Non-Travel,No
1213,Emp1213,LN1213,52,Nonbinary,Married,Engineering,Software Engineer,4622,High School,2009-12-28,Active,77.0,Travel_Rarely,Yes
1214,Emp1214,LN1214,24,Nonbinary,Married,Sales,Sales Executive,3692,Bachelor's,2013-09-14,Active,41.0,Travel_Rarely,Yes
1215,Emp1215,LN1215,46,Male,Married,Sales,Account Manager,10131,PhD,2007-06-26,Leave of Absence,52.0,Travel_Rarely,Yes
1216,Emp1216,LN1216,39,Female,Married,Sales,Sales Representative,13626,PhD,2005-07-09,Terminated,26.0,Non-Travel,Yes
1217,Emp1217,LN1217,27,Male,Married,Operations,Logistics Coordinator,6236,PhD,2022-05-20,Terminated,24.0,Non-Travel,Yes
1218,Emp1218,LN1218,40,Female,Married,R&D,Principal Researcher,12396,PhD,2017-03-29,Leave of Absence,123.0,Travel_Frequently,Yes
1219,Emp1219,LN1219,29,Male,Divorced,R&D,Research Scientist,18207,Associate's,2006-03-16,Terminated,33.0,Travel_Frequently,Yes
1220,Emp1220,LN1220,44,Nonbinary,Married,Human Resources,HR Manager,6809,Master's,2021-01-31,Terminated,100.0,Travel_Rarely,Yes
1221,Emp1221,LN1221,40,Nonbinary,Married,Sales,Sales Executive,13450,Master's,2015-11-20,Active,63.0,Travel_Frequently,Yes
1222,Emp1222,LN1222,23,Male,Married,Finance,Accountant,14700,PhD,2012-12-21,Active,105.0,Travel_Rarely,No
1223,Emp1223,LN1223,33,Nonbinary,Married,Marketing,Brand Manager,9877,High School,2020-08-19,Active,93.0,Non-Travel,Yes
1224,Emp1224,LN1224,42,Female,Married,Sales,Account Manager,8727,Master's,2019-11-11,Leave of Absence,58.0,Non-Travel,No
1225,Emp1225,LN1225,40,Nonbinary,Single,Human Resources,HR Specialist,9775,Master's,2013-12-06,Active,131.0,Travel_Frequently,Yes
1226,Emp1226,LN1226,48,Nonbinary,Divorced,Customer Success,Customer Success Manager,13796,Bachelor's,2018-06-23,Active,80.0,Travel_Frequently,No
1227,Emp1227,LN1227,52,Female,Divorced,Operations,Operations Analyst,10690,Bachelor's,2018-10-14,Terminated,41.0,Travel_Frequently,Yes
1228,Emp1228,LN1228,59,Male,Single,Customer Success,Customer Success Manager,4888,Associate's,2005-10-01,Terminated,103.0,Non-Travel,No
1229,Emp1229,LN1229,27,Nonbinary,Single,IT,Systems Admin,7987,Master's,2008-11-20,Terminated,80.0,Travel_Rarely,No
1230,Emp1230,LN1230,36,Female,Single,Engineering,DevOps Engineer,10254,High School,2011-02-11,Leave of Absence,49.0,Travel_Frequently,Yes
1231,Emp1231,LN1231,33,Nonbinary,Single,R&D,Lab Technician,3087,Bachelor's,2021-06-24,Leave of Absence,120.0,Non-Travel,No
1232,Emp1232,LN1232,35,Male,Single,Customer Success,Support Associate,3577,Bachelor's,2020-04-28,Active,122.0,Travel_Frequently,No
1233,Emp1233,LN1233,35,Female,Single,R&D,Lab Technician,8420,High School,2012-07-10,Leave of Absence,42.0,Non-Travel,No
1234,Emp1234,LN1234,49,Nonbinary,Divorced,Operations,Operations Analyst,19454,PhD,2014-10-01,Terminated,73.0,Travel_Rarely,Yes
1235,Emp1235,LN1235,34,Nonbinary,Married,R&D,Lab Technician,7126,Master's,2007-09-13,Terminated,118.0,Travel_Rarely,Yes
1236,Emp1236,LN1236,32,Male,Single,Engineering,Data Engineer,5057,PhD,2009-06-27,Leave of Absence,24.0,Non-Travel,Yes
1237,Emp1237,LN1237,38,Female,Single,Customer Success,Customer Success Manager,13734,High School,2017-01-11,Leave of Absence,60.0,Non-Travel,Yes
1238,Emp1238,LN1238,59,Nonbinary,Married,Sales,Account Manager,18434,Master's,2017-06-14,Terminated,32.0,Travel_Rarely,No
1239,Emp1239,LN1239,36,Nonbinary,Married,Operations,Operations Analyst,9150,PhD,2006-03-16,Active,105.0,Travel_Frequently,Yes
1240,Emp1240,LN1240,35,Female,Married,IT,IT Support,7990,PhD,2009-09-08,Leave of Absence,138.0,Non-Travel,Yes
1241,Emp1241,LN1241,44,Nonbinary,Single,Sales,Sales Executive,3546,Master's,2014-07-12,Terminated,115.0,Travel_Rarely,Yes
1242,Emp1242,LN1242,25,Male,Divorced,Human Resources,Recruiter,8405,PhD,2008-12-28,Leave of Absence,110.0,Non-Travel,No
1243,Emp1243,LN1243,53,Male,Single,Human Resources,HR Specialist,9277,Bachelor's,2022-09-17,Leave of Absence,121.0,Travel_Rarely,Yes
1244,Emp1244,LN1244,46,Nonbinary,Married,Operations,Logistics Coordinator,6941,Master's,2014-02-25,Terminated,106.0,Non-Travel,Yes
1245,Emp1245,LN1245,33,Male,Single,Marketing,Marketing Analyst,11086,PhD,2020-12-28,Active,47.0,Travel_Rarely,Yes
1246,Emp1246,LN1246,52,Male,Single,Operations,Logistics Coordinator,14475,PhD,2006-09-19,Active,50.0,Travel_Rarely,Yes
1247,Emp1247,LN1247,34,Female,Married,Marketing,Brand Manager,17399,Bachelor's,2007-04-13,Leave of Absence,76.0,Non-Travel,No
1248,Emp1248,LN1248,30,Nonbinary,Married,R&D,Lab Technician,7074,PhD,2012-11-14,Leave of Absence,47.0,Travel_Rarely,No
1249,Emp1249,LN1249,42,Nonbinary,Married,Sales,Account Manager,9305,High School,2009-11-01,Terminated,23.0,Non-Travel,No
1250,Emp1250,LN1250,47,Female,Married,Marketing,SEO Specialist,18572,Bachelor's,2011-01-18,Leave of Absence,145.0,Non-Travel,No
1251,Emp1251,LN1251,38,Male,Married,Sales,Sales Representative,16000,Bachelor's,2014-05-21,Terminated,19.0,Non-Travel,No
1252,Emp1252,LN1252,24,Male,Single,Operations,Operations Analyst,7602,Bachelor's,2019-07-11,Active,142.0,Travel_Rarely,No
1253,Emp1253,LN1253,21,Nonbinary,Married,Human Resources,HR Manager,4493,PhD,2010-09-09,Active,144.0,Non-Travel,Yes
1254,Emp1254,LN1254,57,Male,Single,Marketing,Brand Manager,4117,Master's,2021-08-26,Terminated,65.0,Travel_Frequently,No
1255,Emp1255,LN1255,34,Nonbinary,Single,Finance,Accountant,10913,High School,2014-12-19,Active,95.0,Non-Travel,No
1256,Emp1256,LN1256,23,Nonbinary,Divorced,Finance,Accountant,10440,PhD,2013-09-26,Leave of Absence,110.0,Travel_Frequently,Yes
1257,Emp1257,LN1257,48,Male,Married,Engineering,DevOps Engineer,9236,Master's,2022-03-22,Active,73.0,Travel_Rarely,Yes
1258,Emp1258,LN1258,48,Male,Divorced,R&D,Principal Researcher,10733,Bachelor's,2015-09-05,Active,142.0,Travel_Frequently,No
1259,Emp1259,LN1259,26,Female,Married,Operations,Operations Analyst,13182,High School,2008-03-17,Terminated,71.0,Travel_Frequently,No
1260,Emp1260,LN1260,33,Nonbinary,Divorced,Sales,Sales Representative,3825,Bachelor's,2008-11-03,Terminated,97.0,Travel_Rarely,No
1261,Emp1261,LN1261,23,Male,Divorced,Operations,Operations Analyst,7618,Bachelor's,2006-12-16,Terminated,121.0,Non-Travel,No
1262,Emp1262,LN1262,25,Female,Married,Customer Success,Customer Success Manager,6687,Master's,2007-01-19,Active,39.0,Travel_Frequently,No
1263,Emp1263,LN1263,31,Male,Married,Customer Success,Support Associate,15298,Master's,2013-02-27,Active,80.0,Travel_Rarely,No
1264,Emp1264,LN1264,58,Female,Married,Sales,Sales Representative,14253,PhD,2011-08-11,Leave of Absence,90.0,Travel_Rarely,No
1265,Emp1265,LN1265,22,Male,Divorced,Engineering,Data Engineer,13818,High School,2021-02-12,Terminated,20.0,Non-Travel,No
1266,Emp1266,LN1266,23,Female,Divorced,Customer Success,Support Associate,13043,Bachelor's,2022-12-31,Active,7.0,Travel_Frequently,Yes
1267,Emp1267,LN1267,21,Male,Married,Marketing,SEO Specialist,7647,PhD,2022-02-23,Active,102.0,Travel_Rarely,Yes
1268,Emp1268,LN1268,30,Female,Single,Finance,Financial Analyst,6002,High School,2008-08-04,Leave of Absence,11.0,Travel_Rarely,No
1269,Emp1269,LN1269,51,Nonbinary,Married,Finance,Financial Analyst,6229,High School,2012-07-24,Active,39.0,Travel_Rarely,No
1270,Emp1270,LN1270,59,Male,Single,Customer Success,Customer Success Manager,18865,PhD,2016-10-06,Leave of Absence,5.0,Travel_Rarely,Yes
1271,Emp1271,LN1271,54,Male,Single,Finance,Financial Analyst,15476,PhD,2005-02-25,Terminated,128.0,Travel_Frequently,Yes
1272,Emp1272,LN1272,39,Male,Divorced,Customer Success,Customer Success Manager,6379,Master's,2006-07-05,Active,134.0,Travel_Rarely,Yes
1273,Emp1273,LN1273,56,Female,Married,R&D,Research Scientist,6171,Master's,2013-10-14,Leave of Absence,124.0,Non-Travel,No
1274,Emp1274,LN1274,27,Nonbinary,Married,Marketing,SEO Specialist,9643,Associate's,2010-02-24,Leave of Absence,68.0,Travel_Frequently,No
1275,Emp1275,LN1275,28,Male,Divorced,Finance,Financial Analyst,11657,Bachelor's,2008-12-09,Active,57.0,Travel_Frequently,No
1276,Emp1276,LN1276,41,Male,Married,Marketing,Brand Manager,14047,Master's,2012-08-25,Terminated,15.0,Travel_Rarely,Yes
1277,Emp1277,LN1277,56,Female,Single,Operations,Operations Analyst,11689,Master's,2009-09-23,Active,60.0,Travel_Rarely,Yes
1278,Emp1278,LN1278,33,Nonbinary,Divorced,Finance,Financial Analyst,14874,High School,2017-06-19,Leave of Absence,100.0,Travel_Frequently,No
1279,Emp1279,LN1279,36,Nonbinary,Divorced,Sales,Sales Representative,14008,Master's,2007-12-21,Leave of Absence,46.0,Travel_Rarely,Yes
1280,Emp1280,LN1280,43,Nonbinary,Divorced,Finance,Finance Manager,4627,Bachelor's,2022-05-10,Leave of Absence,49.0,Non-Travel,No
1281,Emp1281,LN1281,30,Male,Divorced,Sales,Sales Representative,12605,Bachelor's,2015-11-23,Leave of Absence,77.0,Travel_Frequently,Yes
1282,Emp1282,LN1282,41,Nonbinary,Divorced,Finance,Accountant,6351,Associate's,2014-02-14,Terminated,88.0,Travel_Frequently,Yes
1283,Emp1283,LN1283,42,Female,Married,Finance,Financial Analyst,5034,High School,2011-10-27,Active,116.0,Travel_Rarely,Yes
1284,Emp1284,LN1284,25,Male,Married,Human Resources,HR Manager,14978,Associate's,2016-03-27,Active,44.0,Non-Travel,No
1285,Emp1285,LN1285,60,Female,Single,Customer Success,Support Associate,8434,Bachelor's,2008-05-03,Terminated,64.0,Travel_Rarely,No
1286,Emp1286,LN1286,28,Female,Divorced,R&D,Research Scientist,4428,Master's,2012-01-27,Leave of Absence,36.0,Non-Travel,Yes
1287,Emp1287,LN1287,51,Nonbinary,Divorced,R&D,Lab Technician,11969,Bachelor's,2018-08-05,Terminated,18.0,Travel_Rarely,Yes
1288,Emp1288,LN1288,44,Female,Single,Operations,Logistics Coordinator,10482,High School,2012-12-06,Terminated,80.0,Travel_Rarely,No
1289,Emp1289,LN1289,45,Nonbinary,Married,Finance,Financial Analyst,8639,High School,2015-08-16,Terminated,26.0,Travel_Rarely,No
1290,Emp1290,LN1290,20,Female,Single,Sales,Account Manager,15254,PhD,2014-09-28,Leave of Absence,49.0,Travel_Rarely,Yes
1291,Emp1291,LN1291,22,Nonbinary,Divorced,Finance,Finance Manager,16609,Master's,2009-01-21,Leave of Absence,94.0,Travel_Rarely,No
1292,Emp1292,LN1292,34,Male,Divorced,R&D,Principal Researcher,12107,High School,2010-12-29,Terminated,89.0,Travel_Frequently,Yes
1293,Emp1293,LN1293,26,Male,Single,Human Resources,HR Manager,18392,High School,2017-06-16,Terminated,33.0,Non-Travel,No
1294,Emp1294,LN1294,55,Nonbinary,Married,IT,IT Support,7895,Master's,2019-09-13,Leave of Absence,66.0,Travel_Rarely,Yes
1295,Emp1295,LN1295,50,Female,Single,Human Resources,HR Manager,13795,Bachelor's,2012-07-10,Terminated,87.0,Travel_Rarely,No
1296,Emp1296,LN1296,22,Nonbinary,Single,Engineering,Software Engineer,5631,Bachelor's,2017-08-08,Terminated,138.0,Travel_Rarely,Yes
1297,Emp1297,LN1297,46,Female,Single,R&D,Research Scientist,7001,Bachelor's,2009-01-04,Terminated,134.0,Non-Travel,Yes
1298,Emp1298,LN1298,26,Nonbinary,Married,Human Resources,HR Specialist,11864,Associate's,2012-03-28,Active,77.0,Travel_Frequently,No
1299,Emp1299,LN1299,20,Nonbinary,Single,Finance,Finance Manager,13630,PhD,2007-01-11,Leave of Absence,45.0,Travel_Frequently,No
1300,Emp1300,LN1300,41,Female,Divorced,Sales,Sales Representative,19851,Master's,2015-08-30,Active,10.0,Travel_Rarely,Yes
1301,Emp1301,LN1301,56,Female,Divorced,R&D,Lab Technician,10730,Associate's,2008-09-22,Terminated,112.0,Non-Travel,No
1302,Emp1302,LN1302,22,Nonbinary,Divorced,Customer Success,Customer Success Manager,17684,High School,2020-05-28,Active,54.0,Travel_Frequently,Yes
1303,Emp1303,LN1303,21,Female,Married,R&D,Lab Technician,7938,Bachelor's,2022-07-09,Active,48.0,Travel_Rarely,No
1304,Emp1304,LN1304,43,Female,Single,Marketing,SEO Specialist,13859,Associate's,2015-02-28,Active,110.0,Travel_Rarely,No
1305,Emp1305,LN1305,33,Male,Divorced,R&D,Research Scientist,9285,Master's,2019-06-16,Leave of Absence,52.0,Non-Travel,No
